Course,Professor,GPA,% of A's,% of B's,% of C's,% of D's,% of F's,N
,ARMSTRONG C,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
DCED-306,,,,,,,
,BEDFORD D,3.65,73.95%,23.11%,0.0%,0.0%,2.94%,2
,BYRNE K,3.6,60.0%,40.0%,0.0%,0.0%,0.0%,1
,POOLEY-DETWILER A,3.87,86.67%,13.33%,0.0%,0.0%,0.0%,1
,,,,,,,
DCED-400,,,,,,,
,ARMSTRONG C,3.86,85.6325%,14.3675%,0.0%,0.0%,0.0%,4
,,,,,,,
DCED-401,,,,,,,
,BEDFORD D,3.82,81.82%,18.18%,0.0%,0.0%,0.0%,1
,BERGERON C,3.33,66.67%,22.22%,0.0%,0.0%,11.11%,1
,POOLEY-DETWILER A,3.38,76.92%,0.0%,15.38%,0.0%,7.69%,1
,,,,,,,
DCED-402,,,,,,,
,BERGERON C,3.75,80.0%,15.0%,5.0%,0.0%,0.0%,2
,,,,,,,
EDAD-601,,,,,,,
,PONJUAN L,3.72,71.7966666667%,28.2033333333%,0.0%,0.0%,0.0%,3
,SCHAEFER C,3.92,97.37%,0.0%,0.0%,2.63%,0.0%,2
,STANLEY C,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
EDAD-602,,,,,,,
,MUSOBA G,3.43,85.71%,0.0%,0.0%,0.0%,14.29%,1
,THOMAS J,3.44,77.78%,11.11%,0.0%,0.0%,11.11%,1
,,,,,,,
EDAD-603,,,,,,,
,PONJUAN L,3.81,80.82%,19.18%,0.0%,0.0%,0.0%,3
,,,,,,,
EDAD-605,,,,,,,
,IRBY B,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,MULLER R,3.92,92.515%,7.485%,0.0%,0.0%,0.0%,2
,RODRIGUEZ R,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
EDAD-606,,,,,,,
,WEBB-JOHNSON G,3.9,94.286%,3.81%,0.952%,0.0%,0.952%,5
,,,,,,,
EDAD-608,,,,,,,
,MULLER R,3.6,73.8266666667%,20.62%,1.39%,0.0%,4.16666666667%,3
,SAAVEDRA A,3.9,92.105%,5.265%,2.63%,0.0%,0.0%,2
,,,,,,,
EDAD-609,,,,,,,
,MULLER R,3.2,80.0%,0.0%,0.0%,0.0%,20.0%,1
,TORRES M,3.88,88.346%,11.654%,0.0%,0.0%,0.0%,5
,,,,,,,
EDAD-610,,,,,,,
,PARROTT D,3.96,96.4285714286%,3.57142857143%,0.0%,0.0%,0.0%,7
,,,,,,,
EDAD-611,,,,,,,
,HERNANDEZ C,3.69,69.23%,30.77%,0.0%,0.0%,0.0%,1
,MUSOBA G,3.95,95.455%,4.545%,0.0%,0.0%,0.0%,4
,,,,,,,
EDAD-612,,,,,,,
,PONJUAN L,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
EDAD-615,,,,,,,
,CORE B,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,MULLER R,3.82,94.12%,0.0%,0.0%,5.88%,0.0%,1
,RANDLE T,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
EDAD-616,,,,,,,
,BAMBERG W,3.93,92.86%,7.14%,0.0%,0.0%,0.0%,1
,BLANSON A,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,CORE B,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
EDAD-617,,,,,,,
,CHAMBERS T,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
EDAD-618,,,,,,,
,LECHUGA V,3.97,97.2225%,2.7775%,0.0%,0.0%,0.0%,4
,,,,,,,
EDAD-619,,,,,,,
,WEBB-JOHNSON G,4.0,100.0%,0.0%,0.0%,0.0%,0.0%,1
,,,,,,,
EDAD-620,,,,,,,
